player_id,first_name,last_name,name,dob,country_id,height,weight,hand,backhand,active,turned_pro,prize_money,wikipedia,age,current_rank,current_rank_points,best_rank,best_rank_date,best_rank_points,best_rank_points_date,current_elo_rank,current_elo_rating,best_elo_rank,best_elo_rank_date,best_elo_rating,best_elo_rating_date,goat_rank,goat_points,weeks_at_no1,titles,big_titles,grand_slams,tour_finals,alt_finals,masters,olympics,player_id.1,matches_won,matches_lost,matches_win_percentage,grand_slam_matches_won,grand_slam_matches_lost,grand_slam_win_percentage,tour_finals_matches_won,tour_finals_matches_lost,tour_finals_win_percentage,alt_finals_matches_won,alt_finals_matches_lost,alt_finals_win_percentage,masters_matches_won,masters_matches_lost,masters_matches_win_percentage,olympics_matches_won,olympics_matches_lost,olympics_matches_win_percentage,atp500_matches_won,atp500_matches_lost,atp500_matches_win_percentage,atp250_matches_won,atp250_matches_lost,atp250_matches_win_percentage,davis_cup_matches_won,davis_cup_matches_lost,davis_cup_matches_win_percentage,team_cups_matches_won,team_cups_matches_lost,team_cups_matches_win_percentage,best_of_3_matches_won,best_of_3_matches_lost,best_of_3_matches_win_percentage,best_of_5_matches_won,best_of_5_matches_lost,best_of_5_matches_win_percentage,hard_matches_won,hard_matches_lost,hard_matches_win_percentage,clay_matches_won,clay_matches_lost,clay_matches_win_percentage,grass_matches_won,grass_matches_lost,grass_matches_win_percentage,carpet_matches_won,carpet_matches_lost,carpet_matches_win_percentage,outdoor_matches_won,outdoor_matches_lost,outdoor_matches_win_percentage,indoor_matches_won,indoor_matches_lost,indoor_matches_win_percentage,deciding_sets_won,deciding_sets_lost,deciding_sets_win_percentage,fifth_sets_won,fifth_sets_lost,fifth_sets_win_percentage,finals_won,finals_lost,finals_win_percentage,vs_no1_won,vs_no1_lost,vs_no1_win_percentage,vs_top5_won,vs_top5_lost,vs_top5_win_percentage,vs_top10_won,vs_top10_lost,vs_top10_win_percentage,after_winning_first_set_won,after_winning_first_set_lost,after_winning_first_set_win_percentage,after_losing_first_set_won,after_losing_first_set_lost,after_losing_first_set_win_percentage,tie_breaks_won,tie_breaks_lost,tie_breaks_win_percentage,deciding_set_tbs_won,deciding_set_tbs_lost,deciding_set_tbs_win_percentage,id,Rank,Move,Player name,Country,Points
26577,Stefanos,Tsitsipas,Stefanos Tsitsipas,12/08/98,GRE,193.0,85.0,R,1.0,t,2016.0,"US$ 15,747,937",https://en.wikipedia.org/wiki/Stefanos_Tsitsipas,24 years 2 mons 18 days,4.0,6540.0,3.0,09/08/21,8350.0,16/08/21,6.0,2169.0,4.0,13/06/21,2258.0,13/06/21,74.0,49,0,7,2,0,1,0,1,0,26577.0,181.0,94.0,0.66,33.0,17.0,0.66,5.0,3.0,0.63,,,0.0,48.0,29.0,0.62,2.0,1.0,0.67,55.0,24.0,0.7,33.0,18.0,0.65,2.0,0.0,1.0,3.0,2.0,0.6,148.0,77.0,0.66,33.0,17.0,0.66,113.0,65.0,0.63,60.0,21.0,0.74,8.0,8.0,0.5,,,0.0,144.0,70.0,0.67,37.0,24.0,0.61,51.0,45.0,0.53,6.0,6.0,0.5,7.0,10.0,0.41,1.0,9.0,0.1,10.0,22.0,0.31,23.0,31.0,0.43,145.0,20.0,0.88,36.0,74.0,0.33,81.0,62.0,0.57,8.0,10.0,0.44,StefanosTsitsipas,3.0,-,Tsitsipas Stefanos,Greece,5350
26647,Max,Purcell,Max Purcell,03/04/98,AUS,185.0,,R,2.0,t,,"$ 696,852",https://en.wikipedia.org/wiki/Max_Purcell,24 years 6 mons 27 days,,,175.0,18/10/21,404.0,27/09/21,122.0,1780.0,121.0,27/09/21,1788.0,29/08/21,,0,0,0,0,0,0,0,0,0,26647.0,6.0,7.0,0.46,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,5.0,4.0,0.56,,,0.0,,,0.0,6.0,5.0,0.55,0.0,2.0,0.0,3.0,5.0,0.38,,,0.0,3.0,2.0,0.6,,,0.0,6.0,7.0,0.46,,,0.0,3.0,1.0,0.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,6.0,0.0,1.0,0.0,7.0,0.0,2.0,2.0,0.5,1.0,,1.0,MaxPurcell,218.0,3,Purcell Max,Australia,252
26648,Aleksandar,Vukic,Aleksandar Vukic,06/04/96,AUS,188.0,,R,2.0,t,,"$295,611",https://en.wikipedia.org/wiki/Aleksandar_Vukic,26 years 6 mons 24 days,,,172.0,08/11/21,399.0,08/11/21,,,,,,,,0,0,0,0,0,0,0,0,0,26648.0,2.0,6.0,0.25,0.0,2.0,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,0.0,1.0,0.0,1.0,2.0,0.33,,,0.0,,,0.0,2.0,4.0,0.33,0.0,2.0,0.0,2.0,4.0,0.33,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,2.0,6.0,0.25,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,1.0,0.67,0.0,5.0,0.0,1.0,4.0,0.2,,,0.0,AleksandarVukic,141.0,24,Vukic Aleksandar,Australia,397
26754,Soon Woo,Kwon,Soon Woo Kwon,02/12/97,KOR,180.0,,R,2.0,t,2015.0,"$1,440,467",https://en.wikipedia.org/wiki/Soon_Woo_Kwon,24 years 10 mons 28 days,53.0,1115.0,52.0,01/11/21,1117.0,27/09/21,68.0,1883.0,58.0,27/09/21,1895.0,27/09/21,510.0,1,0,1,0,0,0,0,0,0,26754.0,32.0,32.0,0.5,4.0,10.0,0.29,,,0.0,,,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.67,24.0,15.0,0.62,2.0,2.0,0.5,,,0.0,28.0,21.0,0.57,4.0,11.0,0.27,24.0,22.0,0.52,5.0,5.0,0.5,3.0,4.0,0.43,,,0.0,24.0,30.0,0.44,8.0,2.0,0.8,15.0,11.0,0.58,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,25.0,7.0,0.78,7.0,25.0,0.22,17.0,21.0,0.45,3.0,3.0,0.5,KwonSoonWoo,83.0,-,Kwon Soon Woo,South Korea,630
26959,Daniel,Altmaier,Daniel Altmaier,12/09/98,GER,191.0,,R,1.0,t,2014.0,"$571,292",https://en.wikipedia.org/wiki/Daniel_Altmaier,24 years 1 mon 18 days,98.0,745.0,98.0,15/11/21,753.0,23/08/21,97.0,1826.0,97.0,01/11/21,1826.0,18/10/21,,0,0,0,0,0,0,0,0,0,26959.0,12.0,15.0,0.44,3.0,1.0,0.75,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,0.0,4.0,0.0,8.0,9.0,0.47,,,0.0,,,0.0,9.0,14.0,0.39,3.0,1.0,0.75,1.0,3.0,0.25,9.0,10.0,0.47,2.0,2.0,0.5,,,0.0,12.0,13.0,0.48,0.0,2.0,0.0,5.0,5.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,9.0,2.0,0.82,3.0,13.0,0.19,6.0,8.0,0.43,2.0,1.0,0.67,AltmaierDaniel,81.0,1,Altmaier Daniel,Germany,664
27140,Borna,Gojo,Borna Gojo,27/02/98,CRO,196.0,,R,2.0,t,,"$175,166",https://en.wikipedia.org/wiki/Borna_Gojo,24 years 8 mons 3 days,,,208.0,20/09/21,319.0,20/09/21,,,,,,,,0,0,0,0,0,0,0,0,0,27140.0,1.0,5.0,0.17,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,1.0,2.0,0.33,,,0.0,1.0,5.0,0.17,,,0.0,1.0,5.0,0.17,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,0.0,3.0,0.0,1.0,2.0,0.33,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.25,1.0,2.0,0.33,,1.0,0.0,BornaGojo,147.0,2,Gojo Borna,Croatia,381
27560,Lukas,Klein,Lukas Klein,22/03/98,SVK,193.0,,R,,t,,"$138,139",https://en.wikipedia.org/wiki/Lukas_Klein,24 years 7 mons 8 days,,,236.0,01/11/21,272.0,28/06/21,,,,,,,,0,0,0,0,0,0,0,0,0,27560.0,2.0,4.0,0.33,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,2.0,3.0,0.4,,,0.0,,,0.0,2.0,4.0,0.33,,,0.0,0.0,1.0,0.0,1.0,2.0,0.33,1.0,1.0,0.5,,,0.0,2.0,4.0,0.33,,,0.0,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,2.0,2.0,0.5,0.0,2.0,0.0,1.0,1.0,0.5,,1.0,0.0,KleinLukas,137.0,9,Klein Lukas,Slovakia,405
27834,Hubert,Hurkacz,Hubert Hurkacz,11/02/97,POL,196.0,,R,2.0,t,2015.0,"US$4,247,663",https://en.wikipedia.org/wiki/Hubert_Hurkacz,25 years 8 mons 19 days,9.0,3706.0,9.0,08/11/21,3706.0,08/11/21,16.0,2055.0,16.0,14/11/21,2055.0,08/11/21,212.0,10,0,4,1,0,0,0,1,0,27834.0,83.0,71.0,0.54,12.0,14.0,0.46,,,0.0,,,0.0,30.0,20.0,0.6,1.0,1.0,0.5,7.0,13.0,0.35,26.0,17.0,0.6,4.0,6.0,0.4,3.0,0.0,1.0,71.0,53.0,0.57,12.0,18.0,0.4,65.0,48.0,0.58,9.0,16.0,0.36,9.0,7.0,0.56,,,0.0,70.0,57.0,0.55,13.0,14.0,0.48,23.0,28.0,0.45,2.0,4.0,0.33,4.0,0.0,1.0,0.0,3.0,0.0,5.0,7.0,0.42,9.0,13.0,0.41,70.0,19.0,0.79,13.0,52.0,0.2,41.0,42.0,0.49,2.0,6.0,0.25,HubertHurkacz,11.0,-,Hurkacz Hubert,Poland,2905
31718,Andrea,Vavassori,Andrea Vavassori,05/05/95,ITA,193.0,,R,1.0,t,,"$340,047",https://en.wikipedia.org/wiki/Andrea_Vavassori,27 years 5 mons 25 days,,,278.0,10/02/20,180.0,08/11/21,,,,,,,,0,0,0,0,0,0,0,0,0,31718.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,AndreaVavassori,193.0,17,Vavassori Andrea,Italy,283
32067,Lorenzo,Sonego,Lorenzo Sonego,11/05/95,ITA,191.0,,R,2.0,t,2013.0,"$2,462,915",https://en.wikipedia.org/wiki/Lorenzo_Sonego,27 years 5 mons 19 days,27.0,1825.0,21.0,04/10/21,2227.0,23/08/21,44.0,1946.0,25.0,24/05/21,1996.0,16/05/21,354.0,4,0,2,0,0,0,0,0,0,32067.0,65.0,67.0,0.49,10.0,13.0,0.43,,,0.0,,,0.0,16.0,17.0,0.48,1.0,1.0,0.5,8.0,10.0,0.44,30.0,26.0,0.54,,,0.0,,,0.0,55.0,54.0,0.5,10.0,13.0,0.43,24.0,34.0,0.41,30.0,27.0,0.53,11.0,6.0,0.65,,,0.0,54.0,56.0,0.49,11.0,11.0,0.5,20.0,22.0,0.48,2.0,1.0,0.67,2.0,2.0,0.5,1.0,1.0,0.5,2.0,5.0,0.29,3.0,11.0,0.21,52.0,12.0,0.81,13.0,55.0,0.19,41.0,35.0,0.54,4.0,2.0,0.67,LorenzoSonego,46.0,1,Sonego Lorenzo,Italy,950
32470,Nuno,Borges,Nuno Borges,19/02/97,POR,185.0,,R,,t,,"$79,188",https://en.wikipedia.org/wiki/Nuno_Borges_(tennis),25 years 8 mons 11 days,,,256.0,08/11/21,225.0,13/09/21,,,,,,,,0,0,0,0,0,0,0,0,0,32470.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,2.0,0.0,1.0,,,0.0,BorgesNuno,92.0,1,Borges Nuno,Portugal,599
32802,Michail,Pervolarakis,Michail Pervolarakis,06/06/96,CYP,193.0,,R,2.0,t,,"$29,228",https://en.wikipedia.org/wiki/Michail_Pervolarakis,26 years 4 mons 24 days,,,409.0,10/02/20,86.0,26/04/21,,,,,,,,0,0,0,0,0,0,0,0,0,32802.0,0.0,5.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,5.0,0.0,0.0,5.0,0.0,,,0.0,0.0,5.0,0.0,,,0.0,,,0.0,,,0.0,0.0,5.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,1.0,0.0,MichailPervolarakis,438.0,10,Pervolarakis Michail,Greece,99
33081,Yosuke,Watanuki,Yosuke Watanuki,12/04/98,JPN,178.0,,R,2.0,t,,"$257,246",https://en.wikipedia.org/wiki/Yosuke_Watanuki,24 years 6 mons 18 days,,,171.0,18/03/19,296.0,04/03/19,,,,,,,,0,0,0,0,0,0,0,0,0,33081.0,3.0,4.0,0.43,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,1.0,2.0,0.33,1.0,0.0,1.0,,,0.0,3.0,4.0,0.43,,,0.0,3.0,4.0,0.43,,,0.0,,,0.0,,,0.0,2.0,3.0,0.4,1.0,1.0,0.5,2.0,1.0,0.67,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,2.0,3.0,0.4,0.0,2.0,0.0,,,0.0,WatanukiYosuke,195.0,2,Watanuki Yosuke,Japan,279
33214,Denis,Shapovalov,Denis Shapovalov,15/04/99,CAN,185.0,,L,1.0,t,2017.0,"US$ 6,391,083",https://en.wikipedia.org/wiki/Denis_Shapovalov,23 years 6 mons 15 days,14.0,2475.0,10.0,21/09/20,3625.0,12/07/21,27.0,2002.0,15.0,12/07/21,2075.0,13/01/20,222.0,10,0,1,0,0,0,0,0,0,33214.0,133.0,105.0,0.56,25.0,16.0,0.61,,,0.0,,,0.0,43.0,30.0,0.59,,,0.0,20.0,19.0,0.51,33.0,31.0,0.52,10.0,5.0,0.67,2.0,4.0,0.33,104.0,87.0,0.54,29.0,18.0,0.62,98.0,73.0,0.57,24.0,20.0,0.55,11.0,12.0,0.48,,,0.0,104.0,80.0,0.57,29.0,25.0,0.54,49.0,36.0,0.58,7.0,5.0,0.58,1.0,3.0,0.25,0.0,7.0,0.0,1.0,14.0,0.07,8.0,19.0,0.3,104.0,21.0,0.83,28.0,84.0,0.25,56.0,60.0,0.48,7.0,6.0,0.54,DenisShapovalov,18.0,1,Shapovalov Denis,Canada,2075
34553,Casper,Ruud,Casper Ruud,22/12/98,NOR,183.0,,R,2.0,t,2015.0,"US$3,855,671",https://en.wikipedia.org/wiki/Casper_Ruud,23 years 10 mons 8 days,8.0,3760.0,8.0,25/10/21,3760.0,08/11/21,9.0,2106.0,9.0,08/11/21,2106.0,08/11/21,224.0,9,0,6,0,0,0,0,0,0,34553.0,108.0,65.0,0.62,14.0,13.0,0.52,,,0.0,,,0.0,22.0,15.0,0.59,,,0.0,14.0,11.0,0.56,50.0,23.0,0.68,6.0,2.0,0.75,2.0,1.0,0.67,92.0,50.0,0.65,16.0,15.0,0.52,31.0,32.0,0.49,74.0,30.0,0.71,2.0,3.0,0.4,,,0.0,99.0,57.0,0.63,9.0,8.0,0.53,29.0,15.0,0.66,4.0,3.0,0.57,6.0,2.0,0.75,0.0,1.0,0.0,1.0,8.0,0.11,3.0,13.0,0.19,93.0,9.0,0.91,15.0,56.0,0.21,22.0,32.0,0.41,4.0,2.0,0.67,CasperRuud,4.0,-,Ruud Casper,Norway,5020
34623,Raul,Brancaccio,Raul Brancaccio,04/05/97,ITA,183.0,,R,2.0,t,,"$125,136",https://en.wikipedia.org/wiki/Raul_Brancaccio,25 years 5 mons 26 days,,,270.0,19/08/19,184.0,05/11/18,,,,,,,,0,0,0,0,0,0,0,0,0,34623.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,BrancaccioRaul,190.0,3,Brancaccio Raul,Italy,294
34651,Tallon,Griekspoor,Tallon Griekspoor,02/07/96,NED,188.0,,R,2.0,t,2015.0,"US$629,523",https://en.wikipedia.org/wiki/Tallon_Griekspoor,26 years 3 mons 28 days,65.0,966.0,65.0,15/11/21,966.0,15/11/21,132.0,1762.0,132.0,18/10/21,1762.0,13/09/21,,0,0,0,0,0,0,0,0,0,34651.0,6.0,15.0,0.29,1.0,3.0,0.25,,,0.0,,,0.0,,,0.0,,,0.0,3.0,6.0,0.33,2.0,3.0,0.4,0.0,3.0,0.0,,,0.0,5.0,12.0,0.29,1.0,3.0,0.25,5.0,11.0,0.31,1.0,2.0,0.33,0.0,2.0,0.0,,,0.0,3.0,9.0,0.25,3.0,6.0,0.33,6.0,4.0,0.6,1.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,0.43,3.0,11.0,0.21,5.0,8.0,0.38,1.0,3.0,0.25,GriekspoorTallon,96.0,15,Griekspoor Tallon,Netherlands,584
36221,Dominik,Koepfer,Dominik Koepfer,29/04/94,GER,180.0,,L,2.0,t,2016.0,"US$1,722,888",https://en.wikipedia.org/wiki/Dominik_Koepfer,28 years 6 mons 1 day,54.0,1101.0,50.0,10/05/21,1207.0,10/05/21,54.0,1910.0,53.0,29/08/21,1911.0,29/08/21,,0,0,0,0,0,0,0,0,0,36221.0,33.0,37.0,0.47,11.0,9.0,0.55,,,0.0,,,0.0,7.0,7.0,0.5,2.0,1.0,0.67,5.0,6.0,0.45,7.0,14.0,0.33,1.0,0.0,1.0,,,0.0,22.0,28.0,0.44,11.0,9.0,0.55,17.0,20.0,0.46,13.0,13.0,0.5,3.0,4.0,0.43,,,0.0,30.0,34.0,0.47,3.0,3.0,0.5,13.0,9.0,0.59,2.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,10.0,0.09,27.0,7.0,0.79,6.0,30.0,0.17,18.0,13.0,0.58,3.0,,1.0,DominikKoepfer,194.0,65,Koepfer Dominik,Germany,279
44416,Marcelo Tomas,Barrios Vera,Marcelo Tomas Barrios Vera,10/12/97,CHI,191.0,,R,2.0,t,2019.0,"$258,732",https://en.wikipedia.org/wiki/Marcelo_Tomas_Barrios_Vera,24 years 10 mons 20 days,,,141.0,08/11/21,479.0,01/11/21,,,,,,,,0,0,0,0,0,0,0,0,0,44416.0,2.0,5.0,0.29,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,1.0,2.0,0.33,1.0,1.0,0.5,,,0.0,2.0,4.0,0.33,0.0,1.0,0.0,1.0,2.0,0.33,1.0,2.0,0.33,0.0,1.0,0.0,,,0.0,2.0,5.0,0.29,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,1.0,3.0,0.25,3.0,3.0,0.5,,,0.0,BarriosMarceloTomasVera,225.0,1,Barrios Vera Marcelo Tomas,Chile,239
44458,Alex,Molcan,Alex Molcan,01/12/97,SVK,178.0,,L,2.0,t,,"$410,922",https://en.wikipedia.org/wiki/Alex_Molcan,24 years 10 mons 29 days,,,106.0,08/11/21,716.0,08/11/21,109.0,1799.0,109.0,08/11/21,1799.0,13/09/21,,0,0,0,0,0,0,0,0,0,44458.0,7.0,5.0,0.58,2.0,1.0,0.67,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,4.0,3.0,0.57,,,0.0,,,0.0,5.0,4.0,0.56,2.0,1.0,0.67,2.0,3.0,0.4,5.0,2.0,0.71,,,0.0,,,0.0,7.0,4.0,0.64,0.0,1.0,0.0,3.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,5.0,0.38,2.0,0.0,1.0,1.0,,1.0,AlexMolcan,44.0,1,Molcan Alex,Slovakia,955
44481,Mikael,Ymer,Mikael Ymer,09/09/98,SWE,183.0,,R,2.0,t,2015.0,"$1,329,977",https://en.wikipedia.org/wiki/Mikael_Ymer,24 years 1 mon 21 days,91.0,782.0,67.0,02/03/20,981.0,30/08/21,74.0,1863.0,57.0,29/08/21,1903.0,29/08/21,,0,0,0,0,0,0,0,0,0,44481.0,36.0,41.0,0.47,7.0,8.0,0.47,,,0.0,,,0.0,3.0,5.0,0.38,,,0.0,0.0,1.0,0.0,17.0,25.0,0.4,9.0,2.0,0.82,,,0.0,28.0,33.0,0.46,8.0,8.0,0.5,24.0,26.0,0.48,11.0,13.0,0.46,1.0,2.0,0.33,,,0.0,31.0,29.0,0.52,5.0,12.0,0.29,14.0,11.0,0.56,4.0,1.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,27.0,8.0,0.77,9.0,33.0,0.21,6.0,15.0,0.29,,1.0,0.0,MikaelYmer,72.0,1,Ymer Mikael,Sweden,739
44493,Jaume,Munar,Jaume Munar,05/05/97,ESP,183.0,,R,2.0,t,2014.0,"US$2,035,221",https://en.wikipedia.org/wiki/Jaume_Munar,25 years 5 mons 25 days,83.0,815.0,52.0,20/05/19,1022.0,12/07/21,162.0,1717.0,76.0,06/05/19,1866.0,29/04/19,,0,0,0,0,0,0,0,0,0,44493.0,42.0,63.0,0.4,4.0,13.0,0.24,,,0.0,,,0.0,2.0,6.0,0.25,,,0.0,8.0,10.0,0.44,28.0,33.0,0.46,0.0,1.0,0.0,,,0.0,38.0,50.0,0.43,4.0,13.0,0.24,8.0,20.0,0.29,34.0,37.0,0.48,0.0,6.0,0.0,,,0.0,40.0,58.0,0.41,2.0,5.0,0.29,13.0,23.0,0.36,2.0,1.0,0.67,0.0,1.0,0.0,,,0.0,1.0,4.0,0.2,1.0,9.0,0.1,33.0,12.0,0.73,9.0,51.0,0.15,32.0,27.0,0.54,1.0,1.0,0.5,JaumeMunar,57.0,-,Munar Jaume,Spain,830
44524,Lloyd George Muirhead,Harris,Lloyd George Muirhead Harris,24/02/97,RSA,193.0,,R,2.0,t,2015.0,"$2,454,145",https://en.wikipedia.org/wiki/Lloyd_George_Muirhead_Harris,25 years 8 mons 6 days,31.0,1644.0,31.0,13/09/21,1758.0,13/09/21,35.0,1981.0,30.0,13/09/21,1988.0,25/10/21,491.0,2,0,0,0,0,0,0,0,0,44524.0,61.0,54.0,0.53,11.0,12.0,0.48,,,0.0,,,0.0,6.0,7.0,0.46,,,0.0,11.0,7.0,0.61,20.0,22.0,0.48,12.0,4.0,0.75,1.0,2.0,0.33,45.0,40.0,0.53,16.0,14.0,0.53,51.0,38.0,0.57,4.0,10.0,0.29,4.0,6.0,0.4,,,0.0,54.0,48.0,0.53,7.0,6.0,0.54,19.0,12.0,0.61,3.0,0.0,1.0,0.0,2.0,0.0,,,0.0,2.0,3.0,0.4,3.0,9.0,0.25,52.0,11.0,0.83,9.0,43.0,0.17,21.0,34.0,0.38,3.0,3.0,0.5,GeorgeHarrisLloydMuirhead,235.0,2,Lloyd George Muirhead Harris,RSA,230
44591,Marc Andrea,Huesler,Marc Andrea Huesler,24/06/96,SUI,196.0,,L,2.0,t,2016.0,"$174,902",https://en.wikipedia.org/wiki/Marc_Andrea_Huesler,26 years 4 mons 6 days,,,142.0,25/01/21,498.0,12/04/21,161.0,1720.0,133.0,04/04/21,1756.0,16/11/20,,0,0,0,0,0,0,0,0,0,44591.0,6.0,8.0,0.43,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.0,6.0,0.45,1.0,2.0,0.33,,,0.0,6.0,7.0,0.46,0.0,1.0,0.0,2.0,3.0,0.4,4.0,5.0,0.44,,,0.0,,,0.0,5.0,7.0,0.42,1.0,1.0,0.5,3.0,2.0,0.6,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,4.0,1.0,0.8,2.0,7.0,0.22,3.0,4.0,0.43,3.0,,1.0,AndreaHueslerMarc,,,,,
44642,Tomas Martin,Etcheverry,Tomas Martin Etcheverry,18/07/99,ARG,196.0,,R,2.0,t,,"$190,280",https://en.wikipedia.org/wiki/Tomas_Martin_Etcheverry,23 years 3 mons 12 days,,,129.0,08/11/21,568.0,13/09/21,,,,,,,,0,0,0,0,0,0,0,0,0,44642.0,1.0,2.0,0.33,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,,,0.0,,,0.0,1.0,2.0,0.33,,,0.0,0.0,1.0,0.0,1.0,1.0,0.5,,,0.0,,,0.0,1.0,2.0,0.33,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,,,0.0,EtcheverryMartinTomas,80.0,5,Etcheverry Tomas Martin,Argentina,666
44668,Corentin,Moutet,Corentin Moutet,19/04/99,FRA,175.0,,L,2.0,t,2016.0,"$1,571,047",https://en.wikipedia.org/wiki/Corentin_Moutet,23 years 6 mons 11 days,88.0,797.0,67.0,03/05/21,1002.0,03/05/21,85.0,1842.0,58.0,09/05/21,1901.0,03/05/21,,0,0,0,0,0,0,0,0,0,44668.0,30.0,44.0,0.41,8.0,13.0,0.38,,,0.0,,,0.0,2.0,2.0,0.5,,,0.0,3.0,7.0,0.3,17.0,22.0,0.44,,,0.0,,,0.0,22.0,31.0,0.42,8.0,13.0,0.38,14.0,17.0,0.45,13.0,23.0,0.36,3.0,4.0,0.43,,,0.0,28.0,38.0,0.42,2.0,6.0,0.25,14.0,8.0,0.64,2.0,2.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,23.0,10.0,0.7,7.0,34.0,0.17,18.0,16.0,0.53,2.0,1.0,0.67,CorentinMoutet,51.0,-,Moutet Corentin,France,892
44758,Ergi,Kirkin,Ergi Kirkin,27/01/99,TUR,182.0,,R,2.0,t,,"$52,814",https://en.wikipedia.org/wiki/Ergi_Kirkin,23 years 9 mons 3 days,,,301.0,01/11/21,169.0,04/10/21,,,,,,,,0,0,0,0,0,0,0,0,0,44758.0,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,,,0.0,,,0.0,0.0,2.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,2.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,2.0,0.0,1.0,0.0,1.0,,,0.0,ErgiKirkin,387.0,9,Kirkin Ergi,Turkey,121
